_time,Servidor,vd,type,subtype,accion,devname,eventtime,level,logdesc,msg,reason,remip,tunneltype,user
Mon Aug 23 21:30:03 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629764998,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,202.133.49.254,ssl-web,nfe
Mon Aug 23 21:25:57 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629764756,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.162.133.189,ssl-web,nfe
Mon Aug 23 21:25:46 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629764742,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.162.141.39,ssl-web,nfe
Mon Aug 23 21:25:41 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629764739,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,58.8.79.30,ssl-web,nfe
Mon Aug 23 21:25:19 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629764666,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.120.169.125,ssl-web,nfe
Mon Aug 23 21:24:45 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629764681471422875,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,186.239.155.106,ssl-web,nfe
Mon Aug 23 21:24:19 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629764658618252805,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.241.122,ssl-web,nfe
Mon Aug 23 21:24:18 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629764654,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,61.90.55.176,ssl-web,nfe
Mon Aug 23 21:24:09 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629764649055109453,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.147.141.92,ssl-web,nfe
Mon Aug 23 21:23:16 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629764592,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,111.118.147.224,ssl-web,nfe
Mon Aug 23 21:23:16 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629764584,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,59.4.28.249,ssl-web,nfe
Mon Aug 23 21:23:13 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629764559,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,113.172.14.94,ssl-web,nfe
Mon Aug 23 21:21:40 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629764492,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,61.90.9.203,ssl-web,nfe
Mon Aug 23 21:20:35 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629764432,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.115.219,ssl-web,nfe
Mon Aug 23 21:18:33 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629764284,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,112.109.93.106,ssl-web,tinanceiro
Mon Aug 23 21:18:23 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629764291,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,135.19.102.76,ssl-web,tinanceiro
Mon Aug 23 21:14:23 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629764062,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,81.101.30.212,ssl-web,tinanceiro
Mon Aug 23 21:14:13 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629764051,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,114.64.240.131,ssl-web,tinanceiro
Mon Aug 23 21:13:45 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629764013,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,211.233.2.10,ssl-web,tinanceiro
Mon Aug 23 21:13:14 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629763939,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.157.178.94,ssl-web,tinanceiro
Mon Aug 23 21:12:29 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629763948051100503,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,5.189.34.178,ssl-web,tinanceiro
Mon Aug 23 21:12:11 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629763928836967557,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,209.121.142.196,ssl-web,tinanceiro
Mon Aug 23 21:12:05 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629763923835972936,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,81.68.233.173,ssl-web,tinanceiro
Mon Aug 23 21:11:33 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629763887,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,45.179.200.145,ssl-web,tinanceiro
Mon Aug 23 21:10:33 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629763830,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,223.197.149.155,ssl-web,tinanceiro
Mon Aug 23 21:10:21 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629763792,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,118.163.39.216,ssl-web,tinanceiro
Mon Aug 23 21:09:47 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629763779,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,93.103.122.8,ssl-web,tinanceiro
Mon Aug 23 21:08:58 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629763730,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,196.0.122.182,ssl-web,tinanceiro
Mon Aug 23 21:07:57 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629763663,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,119.46.166.118,ssl-web,tinanceiro
Mon Aug 23 21:05:33 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629763525,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.29.237.240,ssl-web,geral
Mon Aug 23 21:05:26 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629763499,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,51.38.122.111,ssl-web,geral
Mon Aug 23 21:01:29 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629763287,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,115.84.91.192,ssl-web,geral
Mon Aug 23 21:01:17 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629763275,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,123.232.109.50,ssl-web,geral
Mon Aug 23 21:01:17 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629763266,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,92.125.143.50,ssl-web,geral
Mon Aug 23 21:00:53 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629763199,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,80.87.145.253,ssl-web,geral
Mon Aug 23 21:00:31 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629763230209042873,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.190.105,ssl-web,geral
Mon Aug 23 21:00:20 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629763210062471332,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,184.58.71.40,ssl-web,geral
Mon Aug 23 20:59:41 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629763169,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,191.209.209.11,ssl-web,geral
Mon Aug 23 20:59:23 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629763162406160614,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,95.167.151.71,ssl-web,geral
Mon Aug 23 20:58:51 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629763098,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,190.237.210.13,ssl-web,geral
Mon Aug 23 20:58:48 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629763126,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.101.218.130,ssl-web,geral
Mon Aug 23 20:58:05 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629763078,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,186.236.56.102,ssl-web,geral
Mon Aug 23 20:57:14 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629763032,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,177.125.44.178,ssl-web,geral
Mon Aug 23 20:56:19 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629762977,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.120.170.160,ssl-web,geral
Mon Aug 23 20:55:03 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629762899,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,61.183.218.194,ssl-web,web
Mon Aug 23 20:54:12 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629762823,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,200.89.158.10,ssl-web,web
Mon Aug 23 20:50:54 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629762652,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,60.250.93.239,ssl-web,web
Mon Aug 23 20:50:25 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629762620,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,196.0.122.206,ssl-web,web
Mon Aug 23 20:50:06 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629762605,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,186.148.210.220,ssl-web,web
Mon Aug 23 20:49:43 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629762580770097782,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.93.184.123,ssl-web,web
Mon Aug 23 20:49:40 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629762530,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,200.89.158.219,ssl-web,web
Mon Aug 23 20:48:42 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629762521129327490,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,162.156.230.156,ssl-web,web
Mon Aug 23 20:48:33 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629762479,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,120.211.22.102,ssl-web,web
Mon Aug 23 20:48:22 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629762501288421129,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.78.149.218,ssl-web,web
Mon Aug 23 20:48:19 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629762493,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,140.249.194.23,ssl-web,web
Mon Aug 23 20:47:45 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629762461,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,196.28.75.164,ssl-web,web
Mon Aug 23 20:47:25 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629762439,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,179.42.205.2,ssl-web,web
Mon Aug 23 20:47:07 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629762416,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,210.211.117.212,ssl-web,web
Mon Aug 23 20:45:25 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629762312,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,71.57.181.173,ssl-web,web
Mon Aug 23 20:43:18 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629762165,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,218.93.124.18,ssl-web,tesoreria
Mon Aug 23 20:43:07 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629762186,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,83.168.8.78,ssl-web,tesoreria
Mon Aug 23 20:39:16 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629761955,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.120.170.237,ssl-web,tesoreria
Mon Aug 23 20:39:13 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629761943,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.228.32.34,ssl-web,tesoreria
Mon Aug 23 20:38:58 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629761937,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,61.90.110.14,ssl-web,tesoreria
Mon Aug 23 20:38:38 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629761866,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,41.218.202.35,ssl-web,tesoreria
Mon Aug 23 20:38:18 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629761893329196044,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,175.107.203.132,ssl-web,tesoreria
Mon Aug 23 20:37:50 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629761868884169032,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.240.20.102,ssl-web,tesoreria
Mon Aug 23 20:37:18 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629761837267256904,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,31.208.207.215,ssl-web,tesoreria
Mon Aug 23 20:37:16 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629761830,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.168.65.141,ssl-web,tesoreria
Mon Aug 23 20:36:38 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629761794,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,125.135.213.86,ssl-web,tesoreria
Mon Aug 23 20:36:35 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629761765,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.99.191.142,ssl-web,tesoreria
Mon Aug 23 20:35:52 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629761747,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,115.236.24.10,ssl-web,tesoreria
Mon Aug 23 20:35:07 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629761697,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.171.218.236,ssl-web,tesoreria
Mon Aug 23 20:34:08 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629761645,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,218.22.49.234,ssl-web,tesoreria
Mon Aug 23 20:31:56 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629761508,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.190.35,ssl-web,thiago
Mon Aug 23 20:31:54 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629761484,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,51.79.145.78,ssl-web,thiago
Mon Aug 23 20:28:15 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629761291,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,85.26.161.182,ssl-web,thiago
Mon Aug 23 20:27:58 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629761276,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.142.45.148,ssl-web,thiago
Mon Aug 23 20:27:36 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629761254,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,110.36.236.222,ssl-web,thiago
Mon Aug 23 20:27:09 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629761176,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,138.207.154.32,ssl-web,thiago
Mon Aug 23 20:26:46 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629761204625751943,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.144.75.45,ssl-web,thiago
Mon Aug 23 20:26:37 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629761194841660582,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,123.128.32.246,ssl-web,thiago
Mon Aug 23 20:26:25 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629761166,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,188.213.31.85,ssl-web,thiago
Mon Aug 23 20:25:50 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629761148871191519,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.93.226,ssl-web,thiago
Mon Aug 23 20:25:05 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629761103,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,82.174.41.62,ssl-web,thiago
Mon Aug 23 20:25:01 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629761071,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,102.176.122.122,ssl-web,thiago
Mon Aug 23 20:24:38 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629761058,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.169.207.22,ssl-web,thiago
Mon Aug 23 20:23:54 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629761023,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,217.25.113.79,ssl-web,thiago
Mon Aug 23 20:22:51 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629760958,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.12.182,ssl-web,thiago
Mon Aug 23 20:20:58 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629760856692785803,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,181.46.83.148,ssl-web,e.mrios
Mon Aug 23 20:20:51 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629760851080980744,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,181.46.83.148,ssl-web,e.mrios
Mon Aug 23 20:20:33 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629760801,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.161.242.226,ssl-web,cristian
Mon Aug 23 20:20:33 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629760830,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,128.0.202.227,ssl-web,cristian
Mon Aug 23 20:19:17 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629760755337370697,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,181.46.83.148,ssl-web,e.mrios
Mon Aug 23 20:19:11 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629760749939751722,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,181.46.83.148,ssl-web,e.mrios
Mon Aug 23 20:17:51 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629760669867753878,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,181.46.83.148,ssl-web,e.mrios
Mon Aug 23 20:17:45 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629760664431095322,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,181.46.83.148,ssl-web,e.mrios
